time,lat,lon
2024-07-11T10:32:39.271714023Z,{"lat":10.742974863397649,"lon":106.63274967121578}
2024-07-11T10:32:40.262751525Z,{"lat":10.742950639697483,"lon":106.63276023241377}
2024-07-11T10:32:41.262930617Z,{"lat":10.742926667454412,"lon":106.63276878195501}
2024-07-11T10:32:42.270551751Z,{"lat":10.742900474007001,"lon":106.63277439783013}
2024-07-11T10:32:43.290444515Z,{"lat":10.742871933626702,"lon":106.63277708003915}
2024-07-11T10:32:44.290630434Z,{"lat":10.742842764603665,"lon":106.6327761580298}
2024-07-11T10:32:45.302462944Z,{"lat":10.742812883118859,"lon":106.6327727214495}
2024-07-11T10:32:46.310676032Z,{"lat":10.742782540629378,"lon":106.63276517773664}
2024-07-11T10:32:47.31254341Z,{"lat":10.742755550901165,"lon":106.63275428126252}
2024-07-11T10:32:48.342933855Z,{"lat":10.742735392424038,"lon":106.63274497735}
2024-07-11T10:32:49.332606853Z,{"lat":10.742714060480466,"lon":106.63273709836102}
2024-07-11T10:32:50.368606298Z,{"lat":10.74269155507045,"lon":106.63273064429558}
2024-07-11T10:32:51.372683577Z,{"lat":10.742669259208014,"lon":106.6327241064111}
2024-07-11T10:32:52.39240372Z,{"lat":10.742640635008684,"lon":106.6327140481273}
2024-07-11T10:32:53.412548123Z,{"lat":10.742609999152592,"lon":106.63270415748156}
2024-07-11T10:32:54.425138842Z,{"lat":10.742580117667785,"lon":106.63269359628356}
2024-07-11T10:32:55.450378015Z,{"lat":10.742549984725883,"lon":106.63268697458005}
2024-07-11T10:32:56.452438539Z,{"lat":10.742519600326887,"lon":106.63268161016202}
2024-07-11T10:32:57.481433641Z,{"lat":10.742488838742247,"lon":106.63267649720109}
2024-07-11T10:32:58.491291251Z,{"lat":10.74246038218098,"lon":106.632670965145}
2024-07-11T10:32:59.512891781Z,{"lat":10.742435278380981,"lon":106.63266342143214}
2024-07-11T10:33:00.511331751Z,{"lat":10.742408665838411,"lon":106.63265705118573}
2024-07-11T10:33:01.531555982Z,{"lat":10.742378951991668,"lon":106.63265042948223}
2024-07-11T10:33:02.540055925Z,{"lat":10.742349573421052,"lon":106.63264523270226}
2024-07-11T10:33:03.549368979Z,{"lat":10.742324008616379,"lon":106.63263894627488}
2024-07-11T10:33:04.561514494Z,{"lat":10.74229991064476,"lon":106.63263299512363}
2024-07-11T10:33:05.571318873Z,{"lat":10.742272669459453,"lon":106.63262687633431}
2024-07-11T10:33:06.581394083Z,{"lat":10.742244967269471,"lon":106.6326186620692}
2024-07-11T10:33:07.60136033Z,{"lat":10.742215588698855,"lon":106.6326120403657}
2024-07-11T10:33:08.621200287Z,{"lat":10.74218457565712,"lon":106.63260315554834}
2024-07-11T10:33:09.649146809Z,{"lat":10.742155280905536,"lon":106.63259586329258}
2024-07-11T10:33:10.651211141Z,{"lat":10.742127201529911,"lon":106.63258915777004}
2024-07-11T10:33:11.651828342Z,{"lat":10.74209635612624,"lon":106.63258018913365}
2024-07-11T10:33:12.679244027Z,{"lat":10.742066013636759,"lon":106.63256962793565}
2024-07-11T10:33:13.689384734Z,{"lat":10.742038520994356,"lon":106.63255772563315}
2024-07-11T10:33:14.681719297Z,{"lat":10.742011824632755,"lon":106.63254607478774}
2024-07-11T10:33:15.699390816Z,{"lat":10.741985547366312,"lon":106.63253417248524}
2024-07-11T10:33:16.711400011Z,{"lat":10.741955456333926,"lon":106.63252260545886}
2024-07-11T10:33:17.731398393Z,{"lat":10.741927460777333,"lon":106.6325102840612}
2024-07-11T10:33:18.739349953Z,{"lat":10.741898585120907,"lon":106.63249595100677}
2024-07-11T10:33:19.721326641Z,{"lat":10.741870924840441,"lon":106.63248086358107}
2024-07-11T10:33:20.74145134Z,{"lat":10.74184494094061,"lon":106.63246602761245}
2024-07-11T10:33:21.769561556Z,{"lat":10.741816861564985,"lon":106.6324547958622}
2024-07-11T10:33:22.761186027Z,{"lat":10.741788698370328,"lon":106.63244666541613}
2024-07-11T10:33:23.781649113Z,{"lat":10.741760577085188,"lon":106.63244088190294}
2024-07-11T10:33:24.791738896Z,{"lat":10.741738784136942,"lon":106.63243593658007}
2024-07-11T10:33:25.811227549Z,{"lat":10.741722397516241,"lon":106.63243166180945}
2024-07-11T10:33:26.831660749Z,{"lat":10.741708567376008,"lon":106.63242747085786}
2024-07-11T10:33:27.849271898Z,{"lat":10.741694779145291,"lon":106.63242311226821}
2024-07-11T10:33:28.861310775Z,{"lat":10.74168174528586,"lon":106.63242244171596}
2024-07-11T10:33:29.877747598Z,{"lat":10.741670303988029,"lon":106.63242596211529}
2024-07-11T10:33:30.861138913Z,{"lat":10.741661922084857,"lon":106.63243409256137}
2024-07-11T10:33:31.851200063Z,{"lat":10.74165672530489,"lon":106.63244565958775}
2024-07-11T10:33:32.881308736Z,{"lat":10.741653372543622,"lon":106.63245873535669}
2024-07-11T10:33:33.901148954Z,{"lat":10.741650229329933,"lon":106.63247524770594}
2024-07-11T10:33:34.891178181Z,{"lat":10.741648050035108,"lon":106.63249217915035}
2024-07-11T10:33:35.911594796Z,{"lat":10.74164398481207,"lon":106.63250701511896}
2024-07-11T10:33:36.911156974Z,{"lat":10.741638452755977,"lon":106.63252185108757}
2024-07-11T10:33:37.931240818Z,{"lat":10.741632208238114,"lon":106.63253450776136}
2024-07-11T10:33:38.931417799Z,{"lat":10.74162223377334,"lon":106.6325501819203}
2024-07-11T10:33:39.940966153Z,{"lat":10.7416139356892,"lon":106.63256619135535}
2024-07-11T10:33:40.950928695Z,{"lat":10.741611295389701,"lon":106.6325774231056}
2024-07-11T10:33:41.951320555Z,{"lat":10.741610415289868,"lon":106.63258974450326}
2024-07-11T10:33:42.961121595Z,{"lat":10.741608696999718,"lon":106.63260189826286}
2024-07-11T10:33:43.961275801Z,{"lat":10.741605469966997,"lon":106.63261296237505}
2024-07-11T10:33:44.981448099Z,{"lat":10.741603332581688,"lon":106.63262528377271}
2024-07-11T10:33:46.011197394Z,{"lat":10.741603248762656,"lon":106.6326381919036}
2024-07-11T10:33:47.002412741Z,{"lat":10.741604757505227,"lon":106.63265177058673}
2024-07-11T10:33:48.009423581Z,{"lat":10.7416070625286,"lon":106.63266484635568}
2024-07-11T10:33:49.009251881Z,{"lat":10.741605805243124,"lon":106.63267834121979}
2024-07-11T10:33:50.01149447Z,{"lat":10.74160542805748,"lon":106.63269384774065}
2024-07-11T10:33:51.030520702Z,{"lat":10.741604212681521,"lon":106.63270633677638}
2024-07-11T10:33:52.011395464Z,{"lat":10.74160169811057,"lon":106.63271572450793}
2024-07-11T10:33:53.011380691Z,{"lat":10.741598219620753,"lon":106.63272578279174}
2024-07-11T10:33:54.019659145Z,{"lat":10.741593986759652,"lon":106.63273936147488}
2024-07-11T10:33:55.021495542Z,{"lat":10.741589292893876,"lon":106.63275193432963}
2024-07-11T10:33:56.037448351Z,{"lat":10.741587365056146,"lon":106.63276249552763}
2024-07-11T10:33:57.022099897Z,{"lat":10.741586443046797,"lon":106.63277381109691}
2024-07-11T10:33:58.022002861Z,{"lat":10.741586736413408,"lon":106.6327896528939}
2024-07-11T10:33:59.021252277Z,{"lat":10.741585269580353,"lon":106.63280482413865}
2024-07-11T10:34:00.031258738Z,{"lat":10.74158317410456,"lon":106.6328176484505}
2024-07-11T10:34:01.041287599Z,{"lat":10.741579988981355,"lon":106.6328258627156}
2024-07-11T10:34:02.061277588Z,{"lat":10.74157558848219,"lon":106.63283541808522}
2024-07-11T10:34:03.06091471Z,{"lat":10.74157093652593,"lon":106.63284480581677}
2024-07-11T10:34:04.062201889Z,{"lat":10.741566661755312,"lon":106.63285478028155}
2024-07-11T10:34:05.061381631Z,{"lat":10.741565236831773,"lon":106.63286567675567}
2024-07-11T10:34:06.071648288Z,{"lat":10.741566368388701,"lon":106.6328779143343}
2024-07-11T10:34:07.087115628Z,{"lat":10.741567835221757,"lon":106.63289090628422}
2024-07-11T10:34:08.081250926Z,{"lat":10.741568673412074,"lon":106.63290465260542}
2024-07-11T10:34:09.079325691Z,{"lat":10.741567583764661,"lon":106.63291730927921}
2024-07-11T10:34:10.071316063Z,{"lat":10.741566871302892,"lon":106.63292854102946}
2024-07-11T10:34:11.079053859Z,{"lat":10.741568170497883,"lon":106.63294069478906}
2024-07-11T10:34:12.071175067Z,{"lat":10.741566829393376,"lon":106.63295259709156}
2024-07-11T10:34:13.089100098Z,{"lat":10.741563811908234,"lon":106.63296441557503}
2024-07-11T10:34:14.081262638Z,{"lat":10.741559620956648,"lon":106.6329733003924}
2024-07-11T10:34:15.081036139Z,{"lat":10.741555262367,"lon":106.63298268812395}
2024-07-11T10:34:16.081406774Z,{"lat":10.741551071415413,"lon":106.6329920758555}
2024-07-11T10:34:17.081045495Z,{"lat":10.741546796644796,"lon":106.63300188268221}
2024-07-11T10:34:18.091281522Z,{"lat":10.741540719764997,"lon":106.6330163833747}
2024-07-11T10:34:19.100723971Z,{"lat":10.741534936251808,"lon":106.63303163843847}
2024-07-11T10:34:20.111211308Z,{"lat":10.741530996757318,"lon":106.63304672586418}
2024-07-11T10:34:21.131293124Z,{"lat":10.741525967615415,"lon":106.63306147801376}
2024-07-11T10:34:22.131386282Z,{"lat":10.741521902392376,"lon":106.63307522433496}
2024-07-11T10:34:23.151225284Z,{"lat":10.741518507721592,"lon":106.6330883001039}
2024-07-11T10:34:24.159354809Z,{"lat":10.74151599315064,"lon":106.63309835838771}
2024-07-11T10:34:25.141472033Z,{"lat":10.74151155074196,"lon":106.63311034450925}
2024-07-11T10:34:26.151137609Z,{"lat":10.741504216576685,"lon":106.63312308500207}
2024-07-11T10:34:27.141991414Z,{"lat":10.741496756682862,"lon":106.63313490348554}
2024-07-11T10:34:28.639341999Z,{"lat":10.74148351327585,"lon":106.63315451713896}
2024-07-11T10:34:35.234346648Z,{"lat":10.741453422243465,"lon":106.63322458984948}
2024-07-11T10:34:36.226573172Z,{"lat":10.741451117220093,"lon":106.63323607305682}
2024-07-11T10:34:37.246489606Z,{"lat":10.741448728377689,"lon":106.63324864591158}
2024-07-11T10:34:38.504604548Z,{"lat":10.741447638730277,"lon":106.63326105112827}
2024-07-11T10:34:39.507037032Z,{"lat":10.74144923129188,"lon":106.63327320488787}
2024-07-11T10:34:40.516441904Z,{"lat":10.741454134705235,"lon":106.63328393372393}
2024-07-11T10:34:41.516350921Z,{"lat":10.741461385051478,"lon":106.63329013633228}
2024-07-11T10:34:42.516805911Z,{"lat":10.741474502729941,"lon":106.63329516547418}
2024-07-11T10:34:43.536404088Z,{"lat":10.74148929678904,"lon":106.63329726094997}
2024-07-11T10:34:44.536455652Z,{"lat":10.741503504114915,"lon":106.63329709331191}
2024-07-11T10:34:45.564529417Z,{"lat":10.741512808027435,"lon":106.63329298617936}
2024-07-11T10:34:46.546247681Z,{"lat":10.741521273749639,"lon":106.63328737030423}
2024-07-11T10:34:47.556352602Z,{"lat":10.741531667309571,"lon":106.63328167061007}
2024-07-11T10:34:48.576838094Z,{"lat":10.741542060869504,"lon":106.63327756347752}
2024-07-11T10:34:49.576340721Z,{"lat":10.741553250710238,"lon":106.63327496508754}
2024-07-11T10:34:50.58640684Z,{"lat":10.741565320650805,"lon":106.63327203142143}
2024-07-11T10:34:51.614453144Z,{"lat":10.74157630094396,"lon":106.63327001976467}
2024-07-11T10:34:52.606987844Z,{"lat":10.741587197418083,"lon":106.63326750519371}
2024-07-11T10:34:53.606735331Z,{"lat":10.741598806353975,"lon":106.63326448770857}
2024-07-11T10:34:54.606285441Z,{"lat":10.741608319814075,"lon":106.63326339806116}
2024-07-11T10:34:55.596318466Z,{"lat":10.741619006740619,"lon":106.63326264368987}
2024-07-11T10:34:56.597477478Z,{"lat":10.741628771657814,"lon":106.63326214077568}
2024-07-11T10:34:57.596381232Z,{"lat":10.741639207127262,"lon":106.63326415243245}
2024-07-11T10:34:58.596645116Z,{"lat":10.741649433049131,"lon":106.63326809192694}
2024-07-11T10:34:59.596360422Z,{"lat":10.741654965105225,"lon":106.63327345634497}
2024-07-11T10:35:00.614541211Z,{"lat":10.741658527414073,"lon":106.6332806647817}
2024-07-11T10:35:01.606728927Z,{"lat":10.741660832437445,"lon":106.6332891305039}
2024-07-11T10:35:02.606934411Z,{"lat":10.741665191027094,"lon":106.63329726094997}
2024-07-11T10:35:03.616799053Z,{"lat":10.74167172891157,"lon":106.6333065648625}
2024-07-11T10:35:04.626291269Z,{"lat":10.741680613728931,"lon":106.6333145276705}
2024-07-11T10:35:05.626225325Z,{"lat":10.74169297703611,"lon":106.63332207138336}
2024-07-11T10:35:06.63434525Z,{"lat":10.741706304262152,"lon":106.63333028564847}
2024-07-11T10:35:07.656936096Z,{"lat":10.741719254302552,"lon":106.63333917046583}
2024-07-11T10:35:08.646506665Z,{"lat":10.741731449971667,"lon":106.63334973166383}
2024-07-11T10:35:09.647477065Z,{"lat":10.741745112473836,"lon":106.63336004140473}
2024-07-11T10:35:10.647153212Z,{"lat":10.741758900704554,"lon":106.63336993205047}
2024-07-11T10:35:11.659072712Z,{"lat":10.741771096373668,"lon":106.63337890068686}
2024-07-11T10:35:12.676484798Z,{"lat":10.741783040585688,"lon":106.63338501947618}
2024-07-11T10:35:13.684214921Z,{"lat":10.741794942888191,"lon":106.63339021625615}
2024-07-11T10:35:14.684305086Z,{"lat":10.741805797452798,"lon":106.63339440720773}
2024-07-11T10:35:15.676631322Z,{"lat":10.741816065284183,"lon":106.63340044217802}
2024-07-11T10:35:16.676692125Z,{"lat":10.741826500753632,"lon":106.63340857262409}
2024-07-11T10:35:17.706459235Z,{"lat":10.741834254014066,"lon":106.63342081020272}
2024-07-11T10:35:18.714911716Z,{"lat":10.741837564865818,"lon":106.63343464034295}
2024-07-11T10:35:19.726594921Z,{"lat":10.741835511299541,"lon":106.63344721319771}
2024-07-11T10:35:20.73630817Z,{"lat":10.741830524067154,"lon":106.63346112715698}
2024-07-11T10:35:21.736665358Z,{"lat":10.741823147992363,"lon":106.63347328091658}
2024-07-11T10:35:22.73629249Z,{"lat":10.741814263175002,"lon":106.6334820819149}
2024-07-11T10:35:23.736727112Z,{"lat":10.741805587905219,"lon":106.63348644050456}
2024-07-11T10:35:24.736497184Z,{"lat":10.741796744997373,"lon":106.63349054763711}
2024-07-11T10:35:25.762411405Z,{"lat":10.741787105808726,"lon":106.63349985154963}
2024-07-11T10:35:26.757392277Z,{"lat":10.741778179081848,"lon":106.63351049656666}
2024-07-11T10:35:27.756792935Z,{"lat":10.741772940392366,"lon":106.63352105776465}
2024-07-11T10:35:28.766619787Z,{"lat":10.741770844916573,"lon":106.63353379825747}
2024-07-11T10:35:29.776768218Z,{"lat":10.741770300092867,"lon":106.63354754457868}
2024-07-11T10:35:30.777226806Z,{"lat":10.741769168535939,"lon":106.63355785431958}
2024-07-11T10:35:31.786587018Z,{"lat":10.741766737784019,"lon":106.63356799642241}
2024-07-11T10:35:32.786495446Z,{"lat":10.741765145222416,"lon":106.63357528867817}
2024-07-11T10:35:33.806629351Z,{"lat":10.741769839088192,"lon":106.63358358676231}
2024-07-11T10:35:34.806470851Z,{"lat":10.741780148829093,"lon":106.63359213630355}
2024-07-11T10:35:35.806555358Z,{"lat":10.741789410832098,"lon":106.63359607579804}
2024-07-11T10:35:36.807116374Z,{"lat":10.741797708916238,"lon":106.63359892564512}
2024-07-11T10:35:37.806338772Z,{"lat":10.741805587905219,"lon":106.63360001529253}
2024-07-11T10:35:38.804483097Z,{"lat":10.74181296398001,"lon":106.6335983389119}
2024-07-11T10:35:39.826535423Z,{"lat":10.741819669502547,"lon":106.63359574052191}
2024-07-11T10:35:40.826339821Z,{"lat":10.741828721957972,"lon":106.63359381268418}
2024-07-11T10:35:41.834265555Z,{"lat":10.741838444965651,"lon":106.63359012464679}
2024-07-11T10:35:42.826468758Z,{"lat":10.741849173801711,"lon":106.63358668806649}
2024-07-11T10:35:43.826383262Z,{"lat":10.741860992285183,"lon":106.6335822456578}
2024-07-11T10:35:44.826330336Z,{"lat":10.741873355592361,"lon":106.633577467973}
2024-07-11T10:35:45.846468494Z,{"lat":10.741884503523579,"lon":106.63357336084044}
2024-07-11T10:35:46.836311648Z,{"lat":10.741895106631091,"lon":106.63357210355497}
2024-07-11T10:35:47.84613767Z,{"lat":10.741908140490523,"lon":106.63357227119303}
2024-07-11T10:35:48.846636085Z,{"lat":10.741919791335931,"lon":106.63356766114629}
2024-07-11T10:35:49.854594986Z,{"lat":10.741928759972325,"lon":106.6335600336144}
2024-07-11T10:35:50.85460553Z,{"lat":10.741936177956632,"lon":106.63355349572993}
2024-07-11T10:35:51.847241933Z,{"lat":10.741945230412057,"lon":106.63354804749287}
2024-07-11T10:35:52.854456853Z,{"lat":10.74195440859603,"lon":106.63354687402642}
2024-07-11T10:35:53.846662115Z,{"lat":10.74196421542274,"lon":106.6335462872932}
2024-07-11T10:35:54.854482638Z,{"lat":10.741976494910887,"lon":106.63354528146482}
2024-07-11T10:35:55.866245418Z,{"lat":10.74198739138501,"lon":106.6335425992558}
2024-07-11T10:35:56.866745902Z,{"lat":10.741997784944942,"lon":106.63353857594228}
2024-07-11T10:35:57.884398453Z,{"lat":10.742005538205376,"lon":106.63353446880973}
2024-07-11T10:35:58.877510828Z,{"lat":10.742010818804374,"lon":106.63353296006716}
2024-07-11T10:35:59.896108877Z,{"lat":10.742017650055459,"lon":106.63353195423878}
2024-07-11T10:36:00.896342972Z,{"lat":10.742027498791686,"lon":106.63353011022008}
2024-07-11T10:36:01.896416228Z,{"lat":10.742039778279832,"lon":106.6335270089159}
2024-07-11T10:36:02.91057397Z,{"lat":10.742052267315557,"lon":106.63352214741207}
2024-07-11T10:36:03.894489426Z,{"lat":10.742062493237427,"lon":106.6335172020892}
2024-07-11T10:36:04.896635358Z,{"lat":10.742072635340264,"lon":106.63351083184278}
2024-07-11T10:36:05.898061521Z,{"lat":10.742083992819062,"lon":106.63350144411123}
2024-07-11T10:36:06.897349183Z,{"lat":10.742094763564637,"lon":106.63349146964646}
2024-07-11T10:36:07.896419759Z,{"lat":10.742104570391348,"lon":106.63348132754362}
2024-07-11T10:36:08.916389345Z,{"lat":10.742114209579995,"lon":106.633471772174}
2024-07-11T10:36:09.91637694Z,{"lat":10.74212326203542,"lon":106.6334619653473}
2024-07-11T10:36:10.926371436Z,{"lat":10.742132691676488,"lon":106.63345341580606}
2024-07-11T10:36:11.926430449Z,{"lat":10.742142959507873,"lon":106.63344520154095}
2024-07-11T10:36:12.956169649Z,{"lat":10.74215301779168,"lon":106.63343665199972}
2024-07-11T10:36:13.966369193Z,{"lat":10.742161944518557,"lon":106.63342801863945}
2024-07-11T10:36:14.976438316Z,{"lat":10.742170074964633,"lon":106.6334183794508}
2024-07-11T10:36:15.976154737Z,{"lat":10.742178037772646,"lon":106.6334096622715}
2024-07-11T10:36:16.976404444Z,{"lat":10.7421847852047,"lon":106.63340262147284}
2024-07-11T10:36:17.976413453Z,{"lat":10.742193292836419,"lon":106.63339641886449}
2024-07-11T10:36:18.986234761Z,{"lat":10.742203476848772,"lon":106.6333887913326}
2024-07-11T10:36:19.996349525Z,{"lat":10.742212613123229,"lon":106.63338166671491}
2024-07-11T10:36:20.996317661Z,{"lat":10.74222070165979,"lon":106.63337538028753}
2024-07-11T10:36:21.997081816Z,{"lat":10.742228245372644,"lon":106.63336775275565}
2024-07-11T10:36:23.024470471Z,{"lat":10.742233819338253,"lon":106.63335794592894}
2024-07-11T10:36:24.006271924Z,{"lat":10.7422373816471,"lon":106.63334822292126}
2024-07-11T10:36:25.016670672Z,{"lat":10.742243500436416,"lon":106.63333958956099}
2024-07-11T10:36:26.044469335Z,{"lat":10.742251924249103,"lon":106.63333171057201}
2024-07-11T10:36:27.054636629Z,{"lat":10.74226005469518,"lon":106.63332835781074}
2024-07-11T10:36:28.065546323Z,{"lat":10.742266844036749,"lon":106.63332651379204}
2024-07-11T10:36:29.056521799Z,{"lat":10.742273968654445,"lon":106.63332232284046}
2024-07-11T10:36:30.057846153Z,{"lat":10.74228038081037,"lon":106.63331494676567}
2024-07-11T10:36:31.056488257Z,{"lat":10.742286792966297,"lon":106.63330572667218}
2024-07-11T10:36:32.067155894Z,{"lat":10.742293288941255,"lon":106.63329625512159}
2024-07-11T10:36:33.056363139Z,{"lat":10.742302760491839,"lon":106.63328829231358}
2024-07-11T10:36:34.057713641Z,{"lat":10.742311771037748,"lon":106.63327873694396}
2024-07-11T10:36:35.072439468Z,{"lat":10.742319356660119,"lon":106.63326876247919}
2024-07-11T10:36:36.072422389Z,{"lat":10.742326062182656,"lon":106.63325753072894}
2024-07-11T10:36:37.080445213Z,{"lat":10.74233339634793,"lon":106.63324814299739}
2024-07-11T10:36:38.100483366Z,{"lat":10.742344083274475,"lon":106.63324034782744}
2024-07-11T10:36:39.092301672Z,{"lat":10.742356488491168,"lon":106.63323313939071}
2024-07-11T10:36:40.109933311Z,{"lat":10.742368726069799,"lon":106.63322718823946}
2024-07-11T10:36:41.090073374Z,{"lat":10.742379706362954,"lon":106.63322241055465}
2024-07-11T10:36:42.089510167Z,{"lat":10.74239098002272,"lon":106.63321813578403}
2024-07-11T10:36:43.100360315Z,{"lat":10.742404684434405,"lon":106.63321377719438}
2024-07-11T10:36:44.100418398Z,{"lat":10.742417718293837,"lon":106.6332093347857}
2024-07-11T10:36:45.119069777Z,{"lat":10.742431171248427,"lon":106.63320338363445}
2024-07-11T10:36:46.1113751Z,{"lat":10.742445671940914,"lon":106.63319793539739}
2024-07-11T10:36:47.110878205Z,{"lat":10.742455269220045,"lon":106.63319290625549}
2024-07-11T10:36:48.114870551Z,{"lat":10.742462938661447,"lon":106.63318645219005}
2024-07-11T10:36:49.13723176Z,{"lat":10.742470021369627,"lon":106.63317941139138}
2024-07-11T10:36:50.146542236Z,{"lat":10.742475511516204,"lon":106.63317429843045}
2024-07-11T10:36:51.1572474Z,{"lat":10.742483516233733,"lon":106.6331683472792}
2024-07-11T10:36:52.15711231Z,{"lat":10.742493700246087,"lon":106.6331596300999}
2024-07-11T10:36:53.174635639Z,{"lat":10.742502626972964,"lon":106.63315384658671}
2024-07-11T10:36:54.166978484Z,{"lat":10.742514235908857,"lon":106.633149320359}
2024-07-11T10:36:55.166666865Z,{"lat":10.742528652782312,"lon":106.63314571614063}
2024-07-11T10:36:56.175034154Z,{"lat":10.74254516513156,"lon":106.63314320156968}
2024-07-11T10:36:57.166982004Z,{"lat":10.742561635571292,"lon":106.63314093845582}
2024-07-11T10:36:58.16688455Z,{"lat":10.742576974454096,"lon":106.63313909443713}
2024-07-11T10:36:59.166735981Z,{"lat":10.742592019970289,"lon":106.63313750187552}
2024-07-11T10:37:00.176702534Z,{"lat":10.742607316943577,"lon":106.63313574167586}
2024-07-11T10:37:01.187419097Z,{"lat":10.74262336828815,"lon":106.63313549021876}
2024-07-11T10:37:02.186478974Z,{"lat":10.742638288075796,"lon":106.6331366636852}
2024-07-11T10:37:03.196971868Z,{"lat":10.742651950577965,"lon":106.6331403517226}
2024-07-11T10:37:04.197005612Z,{"lat":10.74266636745142,"lon":106.63314403976}
2024-07-11T10:37:05.196881647Z,{"lat":10.742681622515192,"lon":106.6331458837787}
2024-07-11T10:37:06.196587905Z,{"lat":10.742695997479132,"lon":106.63314437503612}
2024-07-11T10:37:07.206484356Z,{"lat":10.742709282795659,"lon":106.63314152518905}
2024-07-11T10:37:08.226873983Z,{"lat":10.742721981378963,"lon":106.63313834006584}
2024-07-11T10:37:09.236772757Z,{"lat":10.742735015238395,"lon":106.6331353225807}
2024-07-11T10:37:10.274778393Z,{"lat":10.742748049097827,"lon":106.63313540639973}
2024-07-11T10:37:11.256796088Z,{"lat":10.742760999138227,"lon":106.63313599313295}
2024-07-11T10:37:12.276709124Z,{"lat":10.742787653590312,"lon":106.63315158347285}
2024-07-11T10:37:13.296875447Z,{"lat":10.742797963331213,"lon":106.63316315049923}
2024-07-11T10:37:14.312785371Z,{"lat":10.742809404629043,"lon":106.63317354405916}
2024-07-11T10:37:15.326964672Z,{"lat":10.742820636379292,"lon":106.63317966284848}
2024-07-11T10:37:16.316691387Z,{"lat":10.74283270631986,"lon":106.6331852787236}
2024-07-11T10:37:17.325598679Z,{"lat":10.742847123193314,"lon":106.63318963731325}
2024-07-11T10:37:18.316522324Z,{"lat":10.74285940268146,"lon":106.63319625901676}
2024-07-11T10:37:19.336742492Z,{"lat":10.742870592522195,"lon":106.63320179107285}
2024-07-11T10:37:20.345036385Z,{"lat":10.742884213114849,"lon":106.63320539529121}
2024-07-11T10:37:21.336719937Z,{"lat":10.742897917526534,"lon":106.63321109498537}
2024-07-11T10:37:22.336749235Z,{"lat":10.742911286662093,"lon":106.6332162079463}
2024-07-11T10:37:23.356883954Z,{"lat":10.742911286662093,"lon":106.6332162079463}
2024-07-11T10:37:24.357136145Z,{"lat":10.742937102923861,"lon":106.6332302057246}
2024-07-11T10:37:25.357179219Z,{"lat":10.742948921407333,"lon":106.63323632451392}
2024-07-11T10:37:26.356798492Z,{"lat":10.742962961095145,"lon":106.63324018018938}
2024-07-11T10:37:27.366661308Z,{"lat":10.74297637214022,"lon":106.63324034782744}
2024-07-11T10:37:28.366944088Z,{"lat":10.742989992732873,"lon":106.63323791707552}
2024-07-11T10:37:29.395129258Z,{"lat":10.743000637749901,"lon":106.63323640833295}
2024-07-11T10:37:30.386786901Z,{"lat":10.743006672720185,"lon":106.63323557014263}
2024-07-11T10:37:31.395620625Z,{"lat":10.743016186180284,"lon":106.63323598923779}
2024-07-11T10:37:32.386591919Z,{"lat":10.743028004663756,"lon":106.63323758179939}
2024-07-11T10:37:33.406553247Z,{"lat":10.743040074604323,"lon":106.63324286239839}
2024-07-11T10:37:34.415066735Z,{"lat":10.743052270273438,"lon":106.63324755626417}
2024-07-11T10:37:35.406717447Z,{"lat":10.74306408875691,"lon":106.6332529206822}
2024-07-11T10:37:36.407360454Z,{"lat":10.743077667440048,"lon":106.63325669253862}
2024-07-11T10:37:37.406723256Z,{"lat":10.743092335770598,"lon":106.63325920710957}
2024-07-11T10:37:38.406684366Z,{"lat":10.743105704906156,"lon":106.63326096730924}
2024-07-11T10:37:39.434795339Z,{"lat":10.743118906403652,"lon":106.63326121876634}
2024-07-11T10:37:40.416680698Z,{"lat":10.743132024082115,"lon":106.6332597938428}
2024-07-11T10:37:41.427154Z,{"lat":10.743146021860412,"lon":106.63325702781475}
2024-07-11T10:37:42.426655612Z,{"lat":10.743159474815002,"lon":106.63325694399572}
2024-07-11T10:37:43.427356967Z,{"lat":10.743170706565252,"lon":106.6332579498241}
2024-07-11T10:37:44.426885359Z,{"lat":10.743182399320176,"lon":106.63325719545281}
2024-07-11T10:37:45.434751914Z,{"lat":10.743194678808322,"lon":106.63325384269154}
2024-07-11T10:37:46.427357762Z,{"lat":10.743207293572596,"lon":106.63325032229221}
2024-07-11T10:37:47.436804806Z,{"lat":10.74321948924171,"lon":106.63324780772126}
2024-07-11T10:37:48.446609343Z,{"lat":10.743230427625349,"lon":106.63324730480707}
2024-07-11T10:37:49.456634833Z,{"lat":10.743243503394297,"lon":106.63324479023612}
2024-07-11T10:37:50.456897616Z,{"lat":10.74325590861099,"lon":106.63324160511291}
2024-07-11T10:37:51.446821323Z,{"lat":10.743268649103811,"lon":106.63323758179939}
2024-07-11T10:37:52.456674461Z,{"lat":10.74327958748745,"lon":106.63323272029555}
2024-07-11T10:37:53.446835115Z,{"lat":10.743288807580939,"lon":106.6332323012004}
2024-07-11T10:37:54.474759059Z,{"lat":10.743298027674427,"lon":106.63323012190557}
2024-07-11T10:37:55.477030631Z,{"lat":10.7433072058584,"lon":106.63322609859205}
2024-07-11T10:37:56.485079443Z,{"lat":10.74331793469446,"lon":106.63321981216467}
2024-07-11T10:37:57.477282384Z,{"lat":10.743326987149885,"lon":106.63321243608988}
